numero,variable,region,model,langue,surprisal
3,9,7,BERT,Français,11.842333264159697
3,9,8,BERT,Français,14.329930976519357
3,9,9,BERT,Français,7.229504969078956
3,9,10,BERT,Français,16.43414380898893
3,10,1,BERT,Français,9.442097199828714
3,10,2,BERT,Français,7.38268645720808
3,10,3,BERT,Français,0.9415593155697719
3,10,4,BERT,Français,13.664045439568135
3,10,5,BERT,Français,14.39230317516138
3,10,6,BERT,Français,11.845068659600429
3,10,7,BERT,Français,15.491259561200243
3,10,8,BERT,Français,11.0137060480751
3,10,10,BERT,Français,15.29359462201028
3,11,1,BERT,Français,7.930688078810503
3,11,2,BERT,Français,12.579949841626712
3,11,3,BERT,Français,6.228467208838159
3,11,4,BERT,Français,12.604456843328947
3,11,5,BERT,Français,14.150978001605091
3,11,6,BERT,Français,9.871930609857992
3,11,7,BERT,Français,9.406554506335178
3,11,8,BERT,Français,13.535082384687117
3,11,9,BERT,Français,8.12856669090073
3,11,10,BERT,Français,16.617661999520806
3,12,1,BERT,Français,6.790623387156758
3,12,2,BERT,Français,11.066912531631896
3,12,3,BERT,Français,3.256552413537148
3,12,4,BERT,Français,13.833785725208775
3,12,5,BERT,Français,15.837485737399254
3,12,6,BERT,Français,10.36735950674087
3,12,7,BERT,Français,13.8500724408
3,12,8,BERT,Français,11.677342057799205
3,12,10,BERT,Français,18.077447898134007
4,1,1,BERT,Français,7.714594253292817
4,1,2,BERT,Français,3.882415074811813
4,1,3,BERT,Français,1.8106988910558148
4,1,4,BERT,Français,0.5435107195854331
4,1,5,BERT,Français,10.953621669574584
4,1,7,BERT,Français,10.016818667817406
4,1,8,BERT,Français,17.4619995075456
4,1,9,BERT,Français,12.632174294531554
4,1,10,BERT,Français,13.738826155146008
4,2,1,BERT,Français,6.224478731494501
4,2,2,BERT,Français,3.1267767931925565
4,2,3,BERT,Français,2.027414544464169
4,2,4,BERT,Français,0.9261325306695497
4,2,5,BERT,Français,9.869002342767475
4,2,7,BERT,Français,8.878125842846268
4,2,8,BERT,Français,19.614076133194473
4,2,10,BERT,Français,17.478568612044967
4,3,1,BERT,Français,8.027666709610479
4,3,2,BERT,Français,5.959929555388065
4,3,3,BERT,Français,2.563461656029023
4,3,4,BERT,Français,0.313345811997098
4,3,5,BERT,Français,9.083737914747871
4,3,7,BERT,Français,8.812443435926058
4,3,8,BERT,Français,18.67615797641593
4,3,9,BERT,Français,12.315491170486597
4,3,10,BERT,Français,13.768406867336166
4,4,1,BERT,Français,8.032889334629967
4,4,2,BERT,Français,6.171552305049398
4,4,3,BERT,Français,2.094687921823933
4,4,4,BERT,Français,0.39246243293875577
4,4,5,BERT,Français,8.489474246375059
4,4,7,BERT,Français,8.858088079799671
4,4,8,BERT,Français,19.955460463610184
4,4,10,BERT,Français,16.6747707286678
4,5,1,BERT,Français,8.14418595232886
4,5,2,BERT,Français,3.384173388931977
4,5,3,BERT,Français,2.3261745490636665
4,5,4,BERT,Français,0.6665271401305177
4,5,5,BERT,Français,8.035748247796237
4,5,6,BERT,Français,1.327971284303469
4,5,7,BERT,Français,9.142930397468387
4,5,8,BERT,Français,13.37653116692958
4,5,9,BERT,Français,13.150065424635091
4,5,10,BERT,Français,13.305260396255266
4,6,1,BERT,Français,6.817888784461787
4,6,2,BERT,Français,3.502950503683126
4,6,3,BERT,Français,2.451173741695553
4,6,4,BERT,Français,0.7540988870667061
4,6,5,BERT,Français,7.273389336659771
4,6,6,BERT,Français,1.5934009092927763
4,6,7,BERT,Français,6.549527985683098
4,6,8,BERT,Français,16.222227083824
4,6,10,BERT,Français,14.295485554747257
4,7,1,BERT,Français,9.839381465849444
4,7,2,BERT,Français,4.807277811397306
4,7,3,BERT,Français,2.0362554564471096
4,7,4,BERT,Français,0.45983482380749907
4,7,5,BERT,Français,8.544253136427873
4,7,6,BERT,Français,2.1770632834722305
4,7,7,BERT,Français,8.821137931167469
4,7,8,BERT,Français,14.249101073542965
4,7,9,BERT,Français,12.955223858737336
4,7,10,BERT,Français,13.276819142598887
4,8,1,BERT,Français,10.483203378283628
4,8,2,BERT,Français,6.352729553822095
4,8,3,BERT,Français,2.107354355685017
4,8,4,BERT,Français,0.2639164648703601
4,8,5,BERT,Français,7.801321462767074
4,8,6,BERT,Français,2.2369115641797643
4,8,7,BERT,Français,7.537471142615825
4,8,8,BERT,Français,15.267069631756787
4,8,10,BERT,Français,14.451406653234129
4,9,1,BERT,Français,8.295022532793077
4,9,2,BERT,Français,4.702562276317016
4,9,3,BERT,Français,1.6007951034269114
4,9,4,BERT,Français,0.8455097404050274
4,9,5,BERT,Français,9.35127499239893
4,9,6,BERT,Français,10.44587093486647
4,9,7,BERT,Français,10.596782745860738
4,9,8,BERT,Français,14.04561693963741
4,9,9,BERT,Français,13.07655136453216
4,9,10,BERT,Français,12.486644668641384
4,10,1,BERT,Français,6.9735386955070595
4,10,2,BERT,Français,4.651840939913862
4,10,3,BERT,Français,1.676218984955443
4,10,4,BERT,Français,0.9312090959170861
4,10,5,BERT,Français,8.609851384544063
4,10,6,BERT,Français,9.983586144358563
4,10,7,BERT,Français,7.750928079221209
4,10,8,BERT,Français,15.748147935272637
4,10,10,BERT,Français,12.621001007326518
4,11,1,BERT,Français,9.904384224315054
4,11,2,BERT,Français,5.095633197311855
4,11,3,BERT,Français,1.6226063530720092
4,11,4,BERT,Français,0.5255070468537019
4,11,5,BERT,Français,8.899918556760253
4,11,6,BERT,Français,9.864015695059829
4,11,7,BERT,Français,9.114393080773874
4,11,8,BERT,Français,14.5539250922419
4,11,9,BERT,Français,13.130810956467075
4,11,10,BERT,Français,11.942331127056542
4,12,1,BERT,Français,9.50703698016564
4,12,2,BERT,Français,7.979303662041166
4,12,3,BERT,Français,1.6295207747660096
4,12,4,BERT,Français,0.5945144096782768
4,12,5,BERT,Français,8.473240260633196
4,12,6,BERT,Français,9.294271229777777
4,12,7,BERT,Français,8.038130757923609
4,12,8,BERT,Français,15.667457616200416
4,12,10,BERT,Français,13.353369221580762
5,1,1,BERT,Français,9.888686956581479
5,1,2,BERT,Français,4.665697795253995
5,1,3,BERT,Français,1.3515210661351253
5,1,4,BERT,Français,6.220129887146214
5,1,5,BERT,Français,16.803286824002676
5,1,7,BERT,Français,17.6772973656177
5,1,8,BERT,Français,10.586747838956958
5,1,9,BERT,Français,10.779094323711842
5,1,10,BERT,Français,13.794825132928061
5,2,1,BERT,Français,9.382245249160608
5,2,2,BERT,Français,3.8775634494683535
5,2,3,BERT,Français,1.363108473245514
5,2,4,BERT,Français,8.733515966063539
5,2,5,BERT,Français,18.988026346337193
5,2,7,BERT,Français,18.35421075505819
5,2,8,BERT,Français,9.466073256333482
5,2,10,BERT,Français,13.118471128748553
5,3,1,BERT,Français,13.425485118130329
5,3,2,BERT,Français,8.60508924900497
5,3,3,BERT,Français,3.182490094485998
5,3,4,BERT,Français,11.45195516087733
5,3,5,BERT,Français,17.67683003709453
5,3,7,BERT,Français,15.260792531744979
5,3,8,BERT,Français,11.414886391770043
5,3,9,BERT,Français,10.581115395252413
5,3,10,BERT,Français,16.660856513447964
5,4,1,BERT,Français,14.679772783873291
5,4,2,BERT,Français,7.007152746290829
5,4,3,BERT,Français,3.267059387410136
5,4,4,BERT,Français,11.369191645868622
5,4,5,BERT,Français,21.64329040256894
5,4,7,BERT,Français,15.550627895853967
5,4,8,BERT,Français,11.706304968063717
5,4,10,BERT,Français,15.192935807051871
5,5,1,BERT,Français,10.199122015308957
5,5,2,BERT,Français,5.487588651352007
5,5,3,BERT,Français,0.22432040198856668
5,5,4,BERT,Français,6.727304157401931
5,5,5,BERT,Français,16.1738299666029
5,5,6,BERT,Français,1.5131511105896671
5,5,7,BERT,Français,14.929868243214415
5,5,8,BERT,Français,11.190963478375902
5,5,9,BERT,Français,10.536463029663643
5,5,10,BERT,Français,11.332964167816723
5,6,1,BERT,Français,12.153869681598094
5,6,2,BERT,Français,7.892261393902568
5,6,3,BERT,Français,0.18526959343672744
5,6,4,BERT,Français,8.129978510416986
5,6,5,BERT,Français,16.691155644219023
5,6,6,BERT,Français,1.3255325993218257
5,6,7,BERT,Français,15.542659579251328
5,6,8,BERT,Français,8.093515157052227
5,6,10,BERT,Français,11.126802519218039
5,7,1,BERT,Français,12.795009983150768
5,7,2,BERT,Français,8.314964560254891
5,7,3,BERT,Français,1.4157231850461331
5,7,4,BERT,Français,9.246777843042983
5,7,5,BERT,Français,11.47629376519106
5,7,6,BERT,Français,2.6105487862152708
5,7,7,BERT,Français,14.137606871826442
5,7,8,BERT,Français,12.319116319128659
5,7,9,BERT,Français,9.864322335813144
5,7,10,BERT,Français,12.878791864828255
5,8,1,BERT,Français,14.250661762395007
5,8,2,BERT,Français,7.986957153425156
5,8,3,BERT,Français,1.4930078763612098
5,8,4,BERT,Français,10.317772192334457
5,8,5,BERT,Français,14.17833207726237
5,8,6,BERT,Français,0.7148570307924778
5,8,7,BERT,Français,15.830125141926406
5,8,8,BERT,Français,8.853948328000923
5,8,10,BERT,Français,13.059356357151925
5,9,1,BERT,Français,9.957787393618755
5,9,2,BERT,Français,5.794437904482799
5,9,3,BERT,Français,1.2850880380845036
5,9,4,BERT,Français,7.832376355817936
5,9,5,BERT,Français,18.331923640207393
5,9,6,BERT,Français,9.958307598331658
5,9,7,BERT,Français,15.577042251412985
5,9,8,BERT,Français,10.805388158306005
5,9,9,BERT,Français,10.059405460446975
5,9,10,BERT,Français,12.096664695845933
5,10,1,BERT,Français,11.195005725713115
5,10,2,BERT,Français,5.958059333378106
5,10,3,BERT,Français,1.3200811949975815
5,10,4,BERT,Français,8.296406764475169
5,10,5,BERT,Français,18.788320795824394
5,10,6,BERT,Français,8.65148038400113
5,10,7,BERT,Français,14.898729903972725
5,10,8,BERT,Français,8.372793659855725
5,10,10,BERT,Français,10.669451250177096
5,11,1,BERT,Français,13.92383517918178
5,11,2,BERT,Français,8.102769399400428
5,11,3,BERT,Français,1.8387956752358379
5,11,4,BERT,Français,8.451188084479684
5,11,5,BERT,Français,15.162417105558788
5,11,6,BERT,Français,9.305466119561716
5,11,7,BERT,Français,17.678017009294912
5,11,8,BERT,Français,12.447410165993674
5,11,9,BERT,Français,9.752768550561786
5,11,10,BERT,Français,13.793952971384542
5,12,1,BERT,Français,15.25868166570139
5,12,2,BERT,Français,8.21586062442455
5,12,3,BERT,Français,1.8446062489244608
5,12,4,BERT,Français,8.069671238289589
5,12,5,BERT,Français,16.207362494877678
5,12,6,BERT,Français,8.54875479866075
5,12,7,BERT,Français,16.166804914835442
5,12,8,BERT,Français,10.032998074837359
5,12,10,BERT,Français,13.540837574959049
6,1,1,BERT,Français,12.767742309748792
6,1,2,BERT,Français,7.387034679066723
6,1,3,BERT,Français,1.840932467017502
6,1,4,BERT,Français,10.9145768168662
6,1,5,BERT,Français,7.819327916825603
6,1,7,BERT,Français,17.457404508069928
6,1,8,BERT,Français,16.126981393501815
6,1,9,BERT,Français,11.15579248661907
6,1,10,BERT,Français,14.645246861226807
6,2,1,BERT,Français,11.584365887297361
6,2,2,BERT,Français,7.845740917512356
6,2,3,BERT,Français,2.93248406952103
6,2,4,BERT,Français,11.748041058028777
6,2,5,BERT,Français,6.902613370438383
6,2,7,BERT,Français,21.44381345823692
6,2,8,BERT,Français,20.760684819009274
6,2,10,BERT,Français,16.99972468204791
6,3,1,BERT,Français,14.53665736098752
6,3,2,BERT,Français,9.591593026789418
6,3,3,BERT,Français,3.579626857770736
6,3,4,BERT,Français,11.871569010618979
6,3,5,BERT,Français,8.030847930732419
6,3,7,BERT,Français,17.527856309237972
6,3,8,BERT,Français,16.4529788781511
6,3,9,BERT,Français,10.17544392268336
6,3,10,BERT,Français,14.206958963987905
6,4,1,BERT,Français,13.74795440661609
6,4,2,BERT,Français,9.089741927260334
6,4,3,BERT,Français,3.598240801877466
6,4,4,BERT,Français,13.356132032901415
6,4,5,BERT,Français,8.101016921787583
6,4,7,BERT,Français,16.686323659243314
6,4,8,BERT,Français,20.140500189647625
6,4,10,BERT,Français,17.164580330634642
6,5,1,BERT,Français,11.413373437974318
6,5,2,BERT,Français,10.15034550270053
6,5,3,BERT,Français,0.2065067266069283
6,5,4,BERT,Français,15.029474087050293
6,5,5,BERT,Français,5.175603290673065
6,5,6,BERT,Français,0.06614665933643905
6,5,7,BERT,Français,14.547165813565638
6,5,8,BERT,Français,16.474818667189844
6,5,9,BERT,Français,10.160684705365199
6,5,10,BERT,Français,13.304488770228575
6,6,1,BERT,Français,12.436610287209929
6,6,2,BERT,Français,10.407825519577974
6,6,3,BERT,Français,0.24014929401033874
6,6,4,BERT,Français,14.601152993756937
6,6,5,BERT,Français,5.835555820410706
6,6,6,BERT,Français,0.192737263588445
6,6,7,BERT,Français,17.26563582042514
6,6,8,BERT,Français,19.534800558936837
6,6,10,BERT,Français,12.54636915122479
6,7,1,BERT,Français,12.690051043151339
6,7,2,BERT,Français,10.973529577259487
6,7,3,BERT,Français,0.16933219156643617
6,7,4,BERT,Français,13.895868230066426
6,7,5,BERT,Français,3.848947836785997
6,7,6,BERT,Français,4.256233584154637
6,7,7,BERT,Français,14.116404422971712
6,7,8,BERT,Français,17.134509491009712
6,7,9,BERT,Français,9.44631551890203
6,7,10,BERT,Français,14.058513618050798
6,8,1,BERT,Français,14.80179448834993
6,8,2,BERT,Français,11.80236889232922
6,8,3,BERT,Français,0.3596451645842038
6,8,4,BERT,Français,13.627316241226133
6,8,5,BERT,Français,5.027920759945204
6,8,6,BERT,Français,3.408726032469462
6,8,7,BERT,Français,18.52789623168066
6,8,8,BERT,Français,20.306082827661786
6,8,10,BERT,Français,12.997298619448252
6,9,1,BERT,Français,13.81397359149774
6,9,2,BERT,Français,7.328369423260285
6,9,3,BERT,Français,1.1921309905595883
6,9,4,BERT,Français,13.225951244265215
6,9,5,BERT,Français,5.146154597839769
6,9,6,BERT,Français,9.467336122768089
6,9,7,BERT,Français,15.773738640722275
6,9,8,BERT,Français,17.068822814789538
6,9,9,BERT,Français,10.43173176294312
6,9,10,BERT,Français,13.734646639000976
6,10,1,BERT,Français,13.528204365959297
6,10,2,BERT,Français,7.9700950869846645
6,10,3,BERT,Français,1.0465583915111627
6,10,4,BERT,Français,12.726469728564934
6,10,5,BERT,Français,6.479981465849165
6,10,6,BERT,Français,10.659525593184787
6,10,7,BERT,Français,17.515606814792392
6,10,8,BERT,Français,18.745676331531484
6,10,10,BERT,Français,12.677711061848436
6,11,1,BERT,Français,14.185883455604586
6,11,2,BERT,Français,7.213708533252193
6,11,3,BERT,Français,3.281553979723209
6,11,4,BERT,Français,12.080806775709581
6,11,5,BERT,Français,3.4577090480389785
6,11,6,BERT,Français,9.179135169459656
6,11,7,BERT,Français,15.157107711039073
6,11,8,BERT,Français,16.504032408427836
6,11,9,BERT,Français,9.866991562305394
6,11,10,BERT,Français,14.439480104527203
6,12,1,BERT,Français,14.575247949558717
6,12,2,BERT,Français,10.526600680052125
6,12,3,BERT,Français,2.7560934270548296
6,12,4,BERT,Français,12.12058894487319
6,12,5,BERT,Français,4.787953719762711
6,12,6,BERT,Français,10.144347416668623
6,12,7,BERT,Français,18.83799628876514
6,12,8,BERT,Français,20.230714800501826
6,12,10,BERT,Français,13.787185419521242
