7;4;français;L'administrateur;a découvert;ce que;les étudiants;qui étaient tous très diligents;ont écrit;;pour leur mémoire ;;.;;;;
7;5;français;L'administrateur;a découvert;que;les étudiants;;ont écrit;sur la philosophie ;pour leur mémoire ;;.;;;;
7;6;français;L'administrateur;a découvert;que;les étudiants;;ont écrit;;pour leur mémoire ;;.;;;;
7;7;français;L'administrateur;a découvert;ce que;les étudiants;;ont écrit;sur la philosophie ;pour leur mémoire ;;.;;;;
7;8;français;L'administrateur;a découvert;ce que;les étudiants;;ont écrit;;pour leur mémoire ;;.;;;;
7;9;français;L'administrateur;a découvert;qu'après que;les étudiants;;aient écrit;sur la philosophie ;pour leur mémoire ;le professeur était impressionné ;.;;;;
7;10;français;L'administrateur;a découvert;qu'après que;les étudiants;;aient écrit;;pour leur mémoire ;le professeur était impressionné ;.;;;;
7;11;français;L'administrateur;a découvert;ce qu'après que;les étudiants;;aient écrit;sur la philosophie ;pour leur mémoire ;le professeur était impressionné ;.;;;;
7;12;français;L'administrateur;a découvert;ce qu'après que;les étudiants;;aient écrit;;pour leur mémoire ;le professeur était impressionné ;.;;;;
8;1;français;Ma mère;s'est souvenue;que;le pompier;qui a récemment commencé à travailler pour le département;a sauvé;son chat ;de l'immeuble en flammes ;;.;;;;
8;2;français;Ma mère;s'est souvenue;que;le pompier;qui a récemment commencé à travailler pour le département;a sauvé;;de l'immeuble en flammes ;;.;;;;
8;3;français;Ma mère;s'est souvenue;ce que;le pompier;qui a récemment commencé à travailler pour le département;a sauvé;son chat ;de l'immeuble en flammes ;;.;;;;
8;4;français;Ma mère;s'est souvenue;ce que;le pompier;qui a récemment commencé à travailler pour le département;a sauvé;;de l'immeuble en flammes ;;.;;;;
8;5;français;Ma mère;s'est souvenue;que;le pompier;;a sauvé;son chat ;de l'immeuble en flammes ;;.;;;;
8;6;français;Ma mère;s'est souvenue;que;le pompier;;a sauvé;;de l'immeuble en flammes ;;.;;;;
8;7;français;Ma mère;s'est souvenue;ce que;le pompier;;a sauvé;son chat ;de l'immeuble en flammes ;;.;;;;
8;8;français;Ma mère;s'est souvenue;ce que;le pompier;;a sauvé;;de l'immeuble en flammes ;;.;;;;
8;9;français;Ma mère;s'est souvenue;qu'après que;le pompier;;ait sauvé;son chat ;de l'immeuble en flammes ;la dame a failli avoir une crise cardiaque.;.;;;;
8;10;français;Ma mère;s'est souvenue;qu'après que;le pompier;;ait sauvé;;de l'immeuble en flammes ;la dame a failli avoir une crise cardiaque.;.;;;;
8;11;français;Ma mère;s'est souvenue;ce qu'après que;le pompier;;ait sauvé;son chat ;de l'immeuble en flammes ;la dame a failli avoir une crise cardiaque.;.;;;;
8;12;français;Ma mère;s'est souvenue;ce qu'après que;le pompier;;ait sauvé;;de l'immeuble en flammes ;la dame a failli avoir une crise cardiaque.;.;;;;
9;1;français;Notre ami;a dit;que;le client;qui n'avait jamais possédé de véhicule auparavant;a acheté;la nouvelle voiture ;à crédit ;;.;;;;
9;2;français;Notre ami;a dit;que;le client;qui n'avait jamais possédé de véhicule auparavant;a acheté;;à crédit ;;.;;;;
9;3;français;Notre ami;a dit;ce que;le client;qui n'avait jamais possédé de véhicule auparavant;a acheté;la nouvelle voiture ;à crédit ;;.;;;;
9;4;français;Notre ami;a dit;ce que;le client;qui n'avait jamais possédé de véhicule auparavant;a acheté;;à crédit ;;.;;;;
9;5;français;Notre ami;a dit;que;le client;;a acheté;la nouvelle voiture ;à crédit ;;.;;;;
9;6;français;Notre ami;a dit;que;le client;;a acheté;;à crédit ;;.;;;;
9;7;français;Notre ami;a dit;ce que;le client;;a acheté;la nouvelle voiture ;à crédit ;;.;;;;
9;8;français;Notre ami;a dit;ce que;le client;;a acheté;;à crédit ;;.;;;;
9;9;français;Notre ami;a dit;qu'avant que;le client;;ait acheté;la nouvelle voiture ;à crédit ;le vendeur avait fait un calcul rapide ;.;;;;
9;10;français;Notre ami;a dit;qu'avant que;le client;;ait acheté;;à crédit ;le vendeur avait fait un calcul rapide ;.;;;;
9;11;français;Notre ami;a dit;ce qu'avant que;le client;;ait acheté;la nouvelle voiture ;à crédit ;le vendeur avait fait un calcul rapide ;.;;;;
9;12;français;Notre ami;a dit;ce qu'avant que;le client;;ait acheté;;à crédit ;le vendeur avait fait un calcul rapide ;.;;;;
10;1;français;Le mémoire;a raconté;que;la joueuse de tennis;qui espérait gagner le tournoi de la grande île;pensait;à son service ;avant le match ;;.;;;;
10;2;français;Le mémoire;a raconté;que;la joueuse de tennis;qui espérait gagner le tournoi de la grande île;pensait;;avant le match ;;.;;;;
10;3;français;Le mémoire;a raconté;ce que;la joueuse de tennis;qui espérait gagner le tournoi de la grande île;pensait;à son service ;avant le match ;;.;;;;
10;4;français;Le mémoire;a raconté;ce que;la joueuse de tennis;qui espérait gagner le tournoi de la grande île;pensait;;avant le match ;;.;;;;
10;5;français;Le mémoire;a raconté;que;la joueuse de tennis;;pensait;à son service ;avant le match ;;.;;;;
10;6;français;Le mémoire;a raconté;que;la joueuse de tennis;;pensait;;avant le match ;;.;;;;
10;7;français;Le mémoire;a raconté;ce que;la joueuse de tennis;;pensait;à son service ;avant le match ;;.;;;;
10;8;français;Le mémoire;a raconté;ce que;la joueuse de tennis;;pensait;;avant le match ;;.;;;;
10;9;français;Le mémoire;a raconté;que pendant que;la joueuse de tennis;;pensait;à son service ;avant le match ;l'entraîneur a pris un verre d'eau .;.;;;;
10;10;français;Le mémoire;a raconté;que pendant que;la joueuse de tennis;;pensait;;avant le match ;l'entraîneur a pris un verre d'eau .;.;;;;
10;11;français;Le mémoire;a raconté;ce que pendant que;la joueuse de tennis;;pensait;à son service ;avant le match ;l'entraîneur a pris un verre d'eau .;.;;;;
10;12;français;Le mémoire;a raconté;ce que pendant que;la joueuse de tennis;;pensait;;avant le match ;l'entraîneur a pris un verre d'eau .;.;;;;
11;1;français;Votre père;a remarqué;que;l'auteur;que les fans adoraient;a signé;un exemplaire de son livre ;après la lecture ;;.;;;;
11;2;français;Votre père;a remarqué;que;l'auteur;que les fans adoraient;a signé;;après la lecture ;;.;;;;
11;3;français;Votre père;a remarqué;ce que;l'auteur;que les fans adoraient;a signé;un exemplaire de son livre ;après la lecture ;;.;;;;
11;4;français;Votre père;a remarqué;ce que;l'auteur;que les fans adoraient;a signé;;après la lecture ;;.;;;;
11;5;français;Votre père;a remarqué;que;l'auteur;;a signé;un exemplaire de son livre ;après la lecture ;;.;;;;
11;6;français;Votre père;a remarqué;que;l'auteur;;a signé;;après la lecture ;;.;;;;
11;7;français;Votre père;a remarqué;ce que;l'auteur;;a signé;un exemplaire de son livre ;après la lecture ;;.;;;;
11;8;français;Votre père;a remarqué;ce que;l'auteur;;a signé;;après la lecture ;;.;;;;
11;9;français;Votre père;a remarqué;que pendant que;l'auteur;;ait signé;un exemplaire de son livre ;après la lecture ;les reporters prenaient des photos ;.;;;;
11;10;français;Votre père;a remarqué;que pendant que;l'auteur;;ait signé;;après la lecture ;les reporters prenaient des photos ;.;;;;
11;11;français;Votre père;a remarqué;ce que pendant que;l'auteur;;ait signé;un exemplaire de son livre ;après la lecture ;les reporters prenaient des photos ;.;;;;
11;12;français;Votre père;a remarqué;ce que pendant que;l'auteur;;ait signé;;après la lecture ;les reporters prenaient des photos ;.;;;;
12;1;français;Le rapport;a décrit;que;le gardien du zoo;qui dormait au travail;a perdu la trace d';un kangourou;au zoo;;.;;;;
12;2;français;Le rapport;a décrit;que;le gardien du zoo;qui dormait au travail;a perdu la trace;;au zoo;;.;;;;
12;3;français;Le rapport;a décrit;ce que;le gardien du zoo;qui dormait au travail;a perdu la trace d';un kangourou;au zoo;;.;;;;
12;4;français;Le rapport;a décrit;ce que;le gardien du zoo;qui dormait au travail;a perdu la trace;;au zoo;;.;;;;
12;5;français;Le rapport;a décrit;que;le gardien du zoo;;a perdu la trace d';un kangourou;au zoo;;.;;;;
12;6;français;Le rapport;a décrit;que;le gardien du zoo;;a perdu la trace;;au zoo;;.;;;;
12;7;français;Le rapport;a décrit;ce que;le gardien du zoo;;a perdu la trace d';un kangourou;au zoo;;.;;;;
12;8;français;Le rapport;a décrit;ce que;le gardien du zoo;;a perdu la trace;;au zoo;;.;;;;
12;9;français;Le rapport;a décrit;qu'après que;le gardien du zoo;;ait perdu la trace d';un kangourou;au zoo;la police a réagi rapidement;.;;;;
12;10;français;Le rapport;a décrit;qu'après que;le gardien du zoo;;ait perdu la trace d';;au zoo;la police a réagi rapidement;.;;;;
12;11;français;Le rapport;a décrit;ce qu'après que;le gardien du zoo;;ait perdu la trace d';un kangourou;au zoo;la police a réagi rapidement;.;;;;
12;12;français;Le rapport;a décrit;ce qu'après que;le gardien du zoo;;ait perdu la trace d';;au zoo;la police a réagi rapidement;.;;;;
13;1;français;Le journaliste;a déclaré;que;les citoyens;qui se soucient de l'engagement civique;ont parlé d'un nouveau projet;de loi;à la réunion de la mairie ;;.;;;;
13;2;français;Le journaliste;a déclaré;que;les citoyens;qui se soucient de l'engagement civique;ont parlé d'un nouveau projet;;à la réunion de la mairie ;;.;;;;
13;3;français;Le journaliste;a déclaré;ce que;les citoyens;qui se soucient de l'engagement civique;ont parlé d'un nouveau projet;de loi;à la réunion de la mairie ;;.;;;;
13;4;français;Le journaliste;a déclaré;ce que;les citoyens;qui se soucient de l'engagement civique;ont parlé d'un nouveau projet;;à la réunion de la mairie ;;.;;;;
13;5;français;Le journaliste;a déclaré;que;les citoyens;;ont parlé d'un nouveau projet;de loi;à la réunion de la mairie ;;.;;;;
13;6;français;Le journaliste;a déclaré;que;les citoyens;;ont parlé d'un nouveau projet;;à la réunion de la mairie ;;.;;;;
13;7;français;Le journaliste;a déclaré;ce que;les citoyens;;ont parlé d'un nouveau projet;de loi;à la réunion de la mairie ;;.;;;;
13;8;français;Le journaliste;a déclaré;ce que;les citoyens;;ont parlé d'un nouveau projet;;à la réunion de la mairie ;;.;;;;
13;9;français;Le journaliste;a déclaré;que pendant que;les citoyens;;aient parlé d'un nouveau projet;de loi;à la réunion de la mairie ;le maire fumait un cigare ;.;;;;
13;10;français;Le journaliste;a déclaré;que pendant que;les citoyens;;aient parlé d'un nouveau projet;;à la réunion de la mairie ;le maire fumait un cigare ;.;;;;
13;11;français;Le journaliste;a déclaré;ce que pendant que;les citoyens;;aient parlé d'un nouveau projet;de loi;à la réunion de la mairie ;le maire fumait un cigare ;.;;;;
13;12;français;Le journaliste;a déclaré;ce que pendant que;les citoyens;;aient parlé d'un nouveau projet;;à la réunion de la mairie ;le maire fumait un cigare ;.;;;;
14;1;français;L'assistant;s'est rendu compte;que;l'infirmière;en uniforme blanc;réconfortait;le patient ;dans la salle d'attente ;;.;;;;
14;2;français;L'assistant;s'est rendu compte;que;l'infirmière;en uniforme blanc;réconfortait;;dans la salle d'attente ;;.;;;;
14;3;français;L'assistant;s'est rendu compte;ce que;l'infirmière;en uniforme blanc;réconfortait;le patient ;dans la salle d'attente ;;.;;;;
14;4;français;L'assistant;s'est rendu compte;ce que;l'infirmière;en uniforme blanc;réconfortait;;dans la salle d'attente ;;.;;;;
14;5;français;L'assistant;s'est rendu compte;que;l'infirmière;;réconfortait;le patient ;dans la salle d'attente ;;.;;;;
14;6;français;L'assistant;s'est rendu compte;que;l'infirmière;;réconfortait;;dans la salle d'attente ;;.;;;;
14;7;français;L'assistant;s'est rendu compte;ce que;l'infirmière;;réconfortait;le patient ;dans la salle d'attente ;;.;;;;
14;8;français;L'assistant;s'est rendu compte;ce que;l'infirmière;;réconfortait;;dans la salle d'attente ;;.;;;;
14;9;français;L'assistant;s'est rendu compte;que pendant que;l'infirmière;;réconfortait;le patient ;dans la salle d'attente ; le médecin faisait une sieste ;.;;;;
14;10;français;L'assistant;s'est rendu compte;que pendant que;l'infirmière;;réconfortait;;dans la salle d'attente ; le médecin faisait une sieste ;.;;;;
14;11;français;L'assistant;s'est rendu compte;ce que pendant que;l'infirmière;;réconfortait;le patient ;dans la salle d'attente ; le médecin faisait une sieste ;.;;;;
14;12;français;L'assistant;s'est rendu compte;ce que pendant que;l'infirmière;;réconfortait;;dans la salle d'attente ; le médecin faisait une sieste ;.;;;;
15;1;français;Votre ami;a dit;que;le bibliothécaire;avec les lunettes en plastique épaisses;a placé;le livre ;sur la mauvaise étagère ;;.;;;;
15;2;français;Votre ami;a dit;que;le bibliothécaire;avec les lunettes en plastique épaisses;a placé;;sur la mauvaise étagère ;;.;;;;
15;3;français;Votre ami;a dit;ce que;le bibliothécaire;avec les lunettes en plastique épaisses;a placé;le livre ;sur la mauvaise étagère ;;.;;;;
15;4;français;Votre ami;a dit;ce que;le bibliothécaire;avec les lunettes en plastique épaisses;a placé;;sur la mauvaise étagère ;;.;;;;
15;5;français;Votre ami;a dit;que;le bibliothécaire;;a placé;le livre ;sur la mauvaise étagère ;;.;;;;
15;6;français;Votre ami;a dit;que;le bibliothécaire;;a placé;;sur la mauvaise étagère ;;.;;;;
15;7;français;Votre ami;a dit;ce que;le bibliothécaire;;a placé;le livre ;sur la mauvaise étagère ;;.;;;;
15;8;français;Votre ami;a dit;ce que;le bibliothécaire;;a placé;;sur la mauvaise étagère ;;.;;;;
15;9;français;Votre ami;a dit;qu'après que;le bibliothécaire;;ait placé;le livre ;sur la mauvaise étagère ; le patron s'est fâché;.;;;;
15;10;français;Votre ami;a dit;qu'après que;le bibliothécaire;;ait placé;;sur la mauvaise étagère ; le patron s'est fâché;.;;;;
15;11;français;Votre ami;a dit;ce qu'après que;le bibliothécaire;;ait placé;le livre ;sur la mauvaise étagère ; le patron s'est fâché;.;;;;
15;12;français;Votre ami;a dit;ce qu'après que;le bibliothécaire;;ait placé;;sur la mauvaise étagère ; le patron s'est fâché;.;;;;
16;1;français;Le témoin;s'est rendu compte;que;les avocats;en costumes et cravates sombres;ont déchiré;les documents;tard dans la nuit ;;.;;;;
16;2;français;Le témoin;s'est rendu compte;que;les avocats;en costumes et cravates sombres;ont déchiré;;tard dans la nuit ;;.;;;;
16;3;français;Le témoin;s'est rendu compte;ce que;les avocats;en costumes et cravates sombres;ont déchiré;les documents;tard dans la nuit ;;.;;;;
16;4;français;Le témoin;s'est rendu compte;ce que;les avocats;en costumes et cravates sombres;ont déchiré;;tard dans la nuit ;;.;;;;
16;5;français;Le témoin;s'est rendu compte;que;les avocats;;ont déchiré;les documents;tard dans la nuit ;;.;;;;
16;6;français;Le témoin;s'est rendu compte;que;les avocats;;ont déchiré;;tard dans la nuit ;;.;;;;
16;7;français;Le témoin;s'est rendu compte;ce que;les avocats;;ont déchiré;les documents;tard dans la nuit ;;.;;;;
16;8;français;Le témoin;s'est rendu compte;ce que;les avocats;;ont déchiré;;tard dans la nuit ;;.;;;;
16;9;français;Le témoin;s'est rendu compte;que pendant que;les avocats;;aient déchiré;les documents;tard dans la nuit ;les stagiaires faisaient du café;.;;;;
16;10;français;Le témoin;s'est rendu compte;que pendant que;les avocats;;aient déchiré;;tard dans la nuit ;les stagiaires faisaient du café;.;;;;
16;11;français;Le témoin;s'est rendu compte;ce que pendant que;les avocats;;aient déchiré;les documents;tard dans la nuit ;les stagiaires faisaient du café;.;;;;
16;12;français;Le témoin;s'est rendu compte;ce que pendant que;les avocats;;aient déchiré;;tard dans la nuit ;les stagiaires faisaient du café;.;;;;
17;1;français;L'article;disait;que;le chef;qui était originaire de France;préparait;la soupe;avant la ruée du dîner ;;.;;;;
17;2;français;L'article;disait;que;le chef;qui était originaire de France;préparait;;avant la ruée du dîner ;;.;;;;.
17;3;français;L'article;disait;ce que;le chef;qui était originaire de France;préparait;la soupe;avant la ruée du dîner ;;.;;;;
17;4;français;L'article;disait;ce que;le chef;qui était originaire de France;préparait;;avant la ruée du dîner ;;.;;;;
17;5;français;L'article;disait;que;le chef;;préparait;la soupe;avant la ruée du dîner ;;.;;;;
17;6;français;L'article;disait;que;le chef;;préparait;;avant la ruée du dîner ;;.;;;;
17;7;français;L'article;disait;ce que;le chef;;préparait;la soupe;avant la ruée du dîner ;;.;;;;
17;8;français;L'article;disait;ce que;le chef;;préparait;;avant la ruée du dîner ;;.;;;;
17;9;français;L'article;disait;que pendant que;le chef;;préparait;la soupe;avant la ruée du dîner ; le serveur mettait la table .;.;;;;
17;10;français;L'article;disait;que pendant que;le chef;;préparait;;avant la ruée du dîner ; le serveur mettait la table .;.;;;;
17;11;français;L'article;disait;ce que pendant que;le chef;;préparait;la soupe;avant la ruée du dîner ; le serveur mettait la table .;.;;;;
17;12;français;L'article;disait;ce que pendant que;le chef;;préparait;;avant la ruée du dîner ; le serveur mettait la table .;.;;;;
18;1;français;La compagnie d'assurance;a conclu;que;le chauffeur de taxi;avec la casquette à carreaux;a heurté;le cerf;pendant qu'il conduisait imprudemment ;;.;;;;
18;2;français;La compagnie d'assurance;a conclu;que;le chauffeur de taxi;avec la casquette à carreaux;a heurté;;pendant qu'il conduisait imprudemment ;;.;;;;
18;3;français;La compagnie d'assurance;a conclu;ce que;le chauffeur de taxi;avec la casquette à carreaux;a heurté;le cerf;pendant qu'il conduisait imprudemment ;;.;;;;
18;4;français;La compagnie d'assurance;a conclu;ce que;le chauffeur de taxi;avec la casquette à carreaux;a heurté;;pendant qu'il conduisait imprudemment ;;.;;;;
18;5;français;La compagnie d'assurance;a conclu;que;le chauffeur de taxi;;a heurté;le cerf;pendant qu'il conduisait imprudemment ;;.;;;;
18;6;français;La compagnie d'assurance;a conclu;que;le chauffeur de taxi;;a heurté;;pendant qu'il conduisait imprudemment ;;.;;;;
18;7;français;La compagnie d'assurance;a conclu;ce que;le chauffeur de taxi;;a heurté;le cerf;pendant qu'il conduisait imprudemment ;;.;;;;
18;8;français;La compagnie d'assurance;a conclu;ce que;le chauffeur de taxi;;a heurté;;pendant qu'il conduisait imprudemment ;;.;;;;
18;9;français;La compagnie d'assurance;a conclu;qu'après que;le chauffeur de taxi;;ait heurté;le cerf;pendant qu'il conduisait imprudemment ;le camionneur a dévié ;.;;;;
18;10;français;La compagnie d'assurance;a conclu;qu'après que;le chauffeur de taxi;;ait heurté;;pendant qu'il conduisait imprudemment ;le camionneur a dévié ;.;;;;
18;11;français;La compagnie d'assurance;a conclu;ce qu'après que;le chauffeur de taxi;;ait heurté;le cerf;pendant qu'il conduisait imprudemment ;le camionneur a dévié ;.;;;;
18;12;français;La compagnie d'assurance;a conclu;ce qu'après que;le chauffeur de taxi;;ait heurté;;pendant qu'il conduisait imprudemment ;le camionneur a dévié ;.;;;;
19;1;français;Le directeur du musée;s'est rendu compte;que;le cambrioleur;qui s'est fait passer pour un visiteur;a volé;le tableau;la nuit dernière ;;.;;;;
19;2;français;Le directeur du musée;s'est rendu compte;que;le cambrioleur;qui s'est fait passer pour un visiteur;a volé;;la nuit dernière ;;.;;;;
